gene,is_xlinked,carrier_count_hkgi,sample_size_hkgi,carrier_rate_hkgi,carrier_rate_CI_Lower_hkgi,carrier_rate_CI_Upper_hkgi,sample_size_gnomAD-EAS,sample_size_gnomAD-NFE,sample_size_gnomAD-AFR,carrier_rate_gnomAD-EAS,carrier_rate_gnomAD-NFE,carrier_rate_gnomAD-AFR,acmg_tier_hkgi,acmg_tier_gnomAD-EAS,acmg_tier_gnomAD-NFE,acmg_tier_gnomAD-AFR,tier_hkgi,tier_gnomAD-EAS,tier_gnomAD-NFE,tier_gnomAD-AFR,at_risks_couples_count_hkgi,at_risks_couples_rate_hkgi,actual_at_risks_couples_count_hkgi,actual_at_risks_couples_rate_hkgi
NDUFS3,False,,,,,,22448.0,590031.0,37545.0,,8.8e-05,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NECAP1,False,,,,,,22448.0,590031.0,37545.0,,2.9e-05,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NECTIN4,False,,,,,,22448.0,590031.0,37545.0,,5.9e-05,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NEFL,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NEK10,False,,,,,,22448.0,590031.0,37545.0,,5.9e-05,0.000724,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NEK9,False,,,,,,22448.0,590031.0,37545.0,,0.001529,0.000338,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NEMF,False,,,,,,22448.0,590031.0,37545.0,,0.000265,9.7e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NEPRO,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NEUROG3,False,,,,,,22448.0,590031.0,37545.0,,,9.6e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NFASC,False,,,,,,22448.0,590031.0,37545.0,,2.9e-05,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NFS1,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NHLRC2,False,,,,,,22448.0,590031.0,37545.0,,0.000588,9.7e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NHP2,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NLRP1,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NLRP7,False,,,,,,22448.0,590031.0,37545.0,0.001158,0.00097,0.003177,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NME5,False,,,,,,22448.0,590031.0,37545.0,0.000395,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NME8,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NOP10,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NOS1AP,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NPPA,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NPR3,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NR0B2,False,,,,,,22448.0,590031.0,37545.0,0.000776,2.9e-05,4.8e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NR1H4,False,,,,,,22448.0,590031.0,37545.0,,2.9e-05,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NRCAM,False,,,,,,22448.0,590031.0,37545.0,,0.002911,0.000627,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NRROS,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NRXN1,False,,,,,,22448.0,590031.0,37545.0,,0.000118,4.8e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NSMCE2,False,,,,,,22448.0,590031.0,37545.0,,0.000559,9.6e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NSMCE3,False,,,,,,22448.0,590031.0,37545.0,,0.000265,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NSRP1,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NSUN3,False,,,,,,22448.0,590031.0,37545.0,0.001155,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NT5E,False,,,,,,22448.0,590031.0,37545.0,,0.000412,0.000725,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NTHL1,False,,,,,,22448.0,590031.0,37545.0,0.000386,0.00494,0.001492,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NTNG2,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NUDT2,False,,,,,,22448.0,590031.0,37545.0,0.000386,0.0005,4.8e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NUP133,False,,,,,,22448.0,590031.0,37545.0,,0.000206,9.6e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NUP188,False,,,,,,22448.0,590031.0,37545.0,,5.9e-05,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NUP214,False,,,,,,22448.0,590031.0,37545.0,,5.9e-05,9.7e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NUP85,False,,,,,,22448.0,590031.0,37545.0,,0.000206,0.000145,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NUP88,False,,,,,,22448.0,590031.0,37545.0,,,4.8e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
NXN,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
ODAD3,False,,,,,,22448.0,590031.0,37545.0,,0.000147,4.8e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
ODAD4,False,,,,,,22448.0,590031.0,37545.0,,0.000176,0.000965,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
ODAPH,False,,,,,,22448.0,590031.0,37545.0,,0.000118,4.8e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
OGDH,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
OPLAH,False,,,,,,22448.0,590031.0,37545.0,0.000772,0.000206,0.000145,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
OPTN,False,,,,,,22448.0,590031.0,37545.0,,0.000382,9.7e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
OTOGL,False,,,,,,22448.0,590031.0,37545.0,0.001542,0.002266,0.000387,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
OTULIN,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
OXR1,False,,,,,,22448.0,590031.0,37545.0,0.00578,,0.000577,tier_4,tier_4,tier_4,tier_4,tier_4,tier_3,tier_4,tier_4,0,0.0,0,0.0
P2RY12,False,,,,,,22448.0,590031.0,37545.0,,0.000147,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
P3H2,False,,,,,,22448.0,590031.0,37545.0,,0.000794,0.000629,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
P4HTM,False,,,,,,22448.0,590031.0,37545.0,,0.000147,4.8e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PADI6,False,,,,,,22448.0,590031.0,37545.0,,0.000176,0.000145,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PALB2,False,,,,,,22448.0,590031.0,37545.0,0.00154,0.001,0.002028,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PAM16,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PAPPA2,False,,,,,,22448.0,590031.0,37545.0,,0.000147,9.7e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PARK7,False,,,,,,22448.0,590031.0,37545.0,0.000384,,0.000534,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PARN,False,,,,,,22448.0,590031.0,37545.0,,0.000294,4.8e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PARS2,False,,,,,,22448.0,590031.0,37545.0,0.000386,,0.000145,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PATL2,False,,,,,,22448.0,590031.0,37545.0,0.003462,8.8e-05,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PAX1,False,,,,,,22448.0,590031.0,37545.0,,8.9e-05,0.000145,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PAX3,False,,,,,,22448.0,590031.0,37545.0,,,4.8e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PAX7,False,,,,,,22448.0,590031.0,37545.0,,2.9e-05,4.8e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PCARE,False,,,,,,22448.0,590031.0,37545.0,0.000772,0.00118,0.001002,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PCDHGC4,False,,,,,,22448.0,590031.0,37545.0,,,4.8e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PCK2,False,,,,,,22448.0,590031.0,37545.0,,0.000382,9.6e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PCYT2,False,,,,,,22448.0,590031.0,37545.0,0.000385,0.000207,4.8e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PDE10A,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PDE2A,False,,,,,,22448.0,590031.0,37545.0,,,9.7e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PDE6B,False,,,,,,22448.0,590031.0,37545.0,0.001933,0.001676,0.002317,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PDE6D,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PDE6G,False,,,,,,22448.0,590031.0,37545.0,,2.9e-05,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PDE6H,False,,,,,,22448.0,590031.0,37545.0,,0.00047,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PDHA2,False,,,,,,22448.0,590031.0,37545.0,,8.8e-05,4.8e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PDX1,False,,,,,,22448.0,590031.0,37545.0,,8.8e-05,4.8e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PDXK,False,,,,,,22448.0,590031.0,37545.0,,0.000118,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PDZD7,False,,,,,,22448.0,590031.0,37545.0,,0.001587,0.000819,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PDZD8,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PERCC1,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PERP,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PEX14,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PEX19,False,,,,,,22448.0,590031.0,37545.0,,5.9e-05,4.8e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PGAM2,False,,,,,,22448.0,590031.0,37545.0,,0.000383,0.013567,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_2,0,0.0,0,0.0
PGM2L1,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PHOX2A,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PI4KA,False,,,,,,22448.0,590031.0,37545.0,,0.0005,0.000145,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PIBF1,False,,,,,,22448.0,590031.0,37545.0,,0.000531,0.000349,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PIDD1,False,,,,,,22448.0,590031.0,37545.0,,0.000176,0.000145,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PIEZO1,False,,,,,,22448.0,590031.0,37545.0,0.000387,0.000911,0.000482,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PIGB,False,,,,,,22448.0,590031.0,37545.0,,0.000176,0.000773,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PIGC,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PIGF,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PIGH,False,,,,,,22448.0,590031.0,37545.0,,2.9e-05,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PIGK,False,,,,,,22448.0,590031.0,37545.0,0.000386,2.9e-05,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PIGM,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PIGP,False,,,,,,22448.0,590031.0,37545.0,,0.000235,0.000193,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PIGQ,False,,,,,,22448.0,590031.0,37545.0,0.001155,0.000765,0.000338,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PIGS,False,,,,,,22448.0,590031.0,37545.0,,2.9e-05,4.8e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PIGU,False,,,,,,22448.0,590031.0,37545.0,,5.9e-05,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PIGW,False,,,,,,22448.0,590031.0,37545.0,,,0.000145,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PIGY,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PIK3C2A,False,,,,,,22448.0,590031.0,37545.0,,2.9e-05,4.8e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PIK3CD,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PIK3CG,False,,,,,,22448.0,590031.0,37545.0,,0.000147,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PIK3R5,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PISD,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PITRM1,False,,,,,,22448.0,590031.0,37545.0,0.002312,5.9e-05,0.000433,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PITX3,False,,,,,,22448.0,590031.0,37545.0,,2.9e-05,9.7e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PJVK,False,,,,,,22448.0,590031.0,37545.0,,0.000529,0.000193,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PKD1,False,,,,,,22448.0,590031.0,37545.0,0.000386,0.00053,0.000531,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PKD1L1,False,,,,,,22448.0,590031.0,37545.0,0.000384,0.002146,0.00121,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PKDCC,False,,,,,,22448.0,590031.0,37545.0,,3e-05,4.8e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PKP1,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PLA2G4A,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PLA2G7,False,,,,,,22448.0,590031.0,37545.0,,2.9e-05,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PLCB1,False,,,,,,22448.0,590031.0,37545.0,,,4.8e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PLCB3,False,,,,,,22448.0,590031.0,37545.0,,5.9e-05,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PLCB4,False,,,,,,22448.0,590031.0,37545.0,,2.9e-05,4.8e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PLCD1,False,,,,,,22448.0,590031.0,37545.0,,0.001058,0.000193,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PLCH1,False,,,,,,22448.0,590031.0,37545.0,,,4.8e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PLCZ1,False,,,,,,22448.0,590031.0,37545.0,0.000386,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PLD1,False,,,,,,22448.0,590031.0,37545.0,0.000386,0.000735,0.000241,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PLEKHG2,False,,,,,,22448.0,590031.0,37545.0,0.002314,0.000382,9.6e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PLK4,False,,,,,,22448.0,590031.0,37545.0,,0.000147,0.000434,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PLVAP,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PLXNA1,False,,,,,,22448.0,590031.0,37545.0,,0.000323,9.7e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PMFBP1,False,,,,,,22448.0,590031.0,37545.0,0.005419,0.000147,0.000241,tier_4,tier_4,tier_4,tier_4,tier_4,tier_3,tier_4,tier_4,0,0.0,0,0.0
PMP22,False,,,,,,22448.0,590031.0,37545.0,,2.9e-05,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PMPCB,False,,,,,,22448.0,590031.0,37545.0,0.000386,0.000323,0.000337,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PMS2,False,,,,,,22448.0,590031.0,37545.0,0.000385,0.001789,0.001328,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PNLDC1,False,,,,,,22448.0,590031.0,37545.0,,0.000353,0.012649,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_2,0,0.0,0,0.0
PNPLA1,False,,,,,,22448.0,590031.0,37545.0,0.001933,0.000329,0.00029,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PNPLA2,False,,,,,,22448.0,590031.0,37545.0,,0.000206,4.8e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PNPT1,False,,,,,,22448.0,590031.0,37545.0,0.000387,0.001324,0.000145,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
POC1B,False,,,,,,22448.0,590031.0,37545.0,0.000769,0.000447,0.000338,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
POGLUT1,False,,,,,,22448.0,590031.0,37545.0,,0.000235,4.8e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
POLE,False,,,,,,22448.0,590031.0,37545.0,,0.000382,0.000386,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
POLR1D,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
POLR3GL,False,,,,,,22448.0,590031.0,37545.0,,5.9e-05,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
POLR3K,False,,,,,,22448.0,590031.0,37545.0,,2.9e-05,4.8e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
POLRMT,False,,,,,,22448.0,590031.0,37545.0,0.000385,0.008068,0.000542,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_3,tier_4,0,0.0,0,0.0
POPDC3,False,,,,,,22448.0,590031.0,37545.0,,8.8e-05,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PPARG,False,,,,,,22448.0,590031.0,37545.0,,5.9e-05,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PPCS,False,,,,,,22448.0,590031.0,37545.0,,,0.000866,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PPFIBP1,False,,,,,,22448.0,590031.0,37545.0,,,9.7e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PPIL1,False,,,,,,22448.0,590031.0,37545.0,0.000385,0.000176,4.8e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PPIP5K2,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PPP1R15B,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PPP1R21,False,,,,,,22448.0,590031.0,37545.0,,0.000118,4.8e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PPP2R3C,False,,,,,,22448.0,590031.0,37545.0,,0.000265,9.6e-05,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PRDM13,False,,,,,,22448.0,590031.0,37545.0,,2.9e-05,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
PRDX1,False,,,,,,22448.0,590031.0,37545.0,,,,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,tier_4,0,0.0,0,0.0
